sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,speed_median,speed_cv,acceleration_median,acceleration_p95,turn_rate_median,turn_rate_p95,curvature_cv,tortuosity,heading_change_ratio,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:baseline:141:drone:racing_quad:ideal,20260906:baseline:141,drone,racing_quad,baseline,cruise,ideal,151,4.0.0,4.0.0,crossing,30.0,20260906,train,0.2516556291390728,False,False,accepted,231df697e717ad91,,165.5688451354601,0.067773998551568,10.486456294075111,17.314664032000397,0.018783941813229992,0.042999352294663534,0.6740183439646313,1.000015875623134,0.0,113.0,3.734,29.99464381360471,timestamp_ms,0.0,0.0006607142857149792,0.0,1.0,0.0,1.0,113.0,1.0,3.734,standard
20260906:sharp_turns:7:bird:pigeon:ideal,20260906:sharp_turns:7,bird,pigeon,sharp_turns,thermal_circle,ideal,270,4.0.0,4.0.0,approaching,30.0,20260906,train,0.1518518518518519,False,False,accepted,231df697e717ad91,,132.8286530369927,0.23849404009132902,22.203392305628924,147.6567754863855,0.15042296483775086,1.2975998399204056,1.0686993650822862,1.1915458254571138,0.2334801762114538,229.0,7.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,229.0,1.0,7.6,standard
20260906:sharp_turns:81:drone:fixed_wing_drone:noisy,20260906:sharp_turns:81,drone,fixed_wing_drone,sharp_turns,cruise,noisy,259,4.0.0,4.0.0,approaching,30.0,20260906,train,0.6833976833976834,True,True,accepted,231df697e717ad91,,230.62030676304994,0.19289951851013826,54.45925122626244,119.76504357757969,0.09952478425998554,0.2747231066960355,0.7929941156337651,1.0002063365447835,0.0,82.0,2.967,29.996629592180653,timestamp_ms,0.0888888888888889,0.03366292134831478,0.0,0.8373243995380011,0.0,1.0,82.0,1.0,2.967,standard
20260906:baseline:103:drone:fixed_wing_drone:noisy,20260906:baseline:103,drone,fixed_wing_drone,baseline,cruise,noisy,419,4.0.0,4.0.0,crossing,30.0,20260906,train,0.568019093078759,True,True,accepted,231df697e717ad91,,194.54297972562372,0.07523173083445645,28.26407622193,71.02408628356025,0.16686256285351808,0.40811570088590754,0.697478691537723,1.0004165103266462,0.0,181.0,6.6,30.0,timestamp_ms,0.09045226130653261,0.03366666666666684,0.0,0.8238920820769776,0.0,1.0,181.0,1.0,6.6,standard
20260906:sudden_dash:38:drone:hover_quad:ideal,20260906:sudden_dash:38,drone,hover_quad,sudden_dash,cruise,ideal,85,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,29.39513637961148,0.16721068592074806,5.251856562858456,11.15220066321636,0.03781249991489099,0.11010159887663817,0.5992295448218924,1.0002169105725027,0.0,85.0,2.8,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,85.0,1.0,2.8,standard
20260906:sharp_turns:49:drone:consumer_quad:ideal,20260906:sharp_turns:49,drone,consumer_quad,sharp_turns,cruise,ideal,214,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,51.937355358137445,0.3328135745386884,13.67948462869388,34.84575891696075,0.5021724076108784,1.9406892784230725,1.3493512593968167,1.2795349972692633,0.490566037735849,214.0,7.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,214.0,1.0,7.1,standard
20260906:baseline:63:bird:seagull:ideal,20260906:baseline:63,bird,seagull,baseline,flap_jitter,ideal,299,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0635451505016722,False,False,accepted,231df697e717ad91,,106.6739531785624,0.10496844541656089,4.326076488186599,10.40425490135021,0.02146351206228303,0.04882432377361785,0.6880038327881424,1.0002092281551132,0.0,280.0,9.3,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,280.0,1.0,9.3,standard
20260906:multi_mode:248:drone:hover_quad:ideal,20260906:multi_mode:248,drone,hover_quad,multi_mode,cruise,ideal,175,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,19.210465927801675,0.6427232276321453,3.494056461170311,13.147827920731626,0.05595197041072139,1.9089536519245154,2.490072823166305,1.003391959469294,0.18497109826589594,175.0,5.8,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,175.0,1.0,5.8,standard
20260906:baseline:16:bird:seagull:ideal,20260906:baseline:16,bird,seagull,baseline,foraging_zigzag,ideal,342,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,65.37982578562729,0.32380175899607055,11.577742392165819,31.903171844406856,0.1166067076282509,1.5199889160012072,2.674055019984239,1.0205004663002182,0.10882352941176468,342.0,11.367,29.99912026040292,timestamp_ms,0.0,0.0006656891495608122,0.0,1.0,0.0,1.0,342.0,1.0,11.367,standard
20260906:sudden_dash:217:bird:falcon:ideal,20260906:sudden_dash:217,bird,falcon,sudden_dash,glide,ideal,69,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,58.82999380620095,0.46889130744560564,42.11209862070621,96.17185017996646,1.0461526888935582,1.8858407043825174,1.364981106391919,1.1765826773809023,0.7910447761194029,69.0,2.267,29.995588883987647,timestamp_ms,0.0,0.0006617647058826046,0.0,1.0,0.0,1.0,69.0,1.0,2.267,standard
20260906:sharp_turns:286:bird:pigeon:ideal,20260906:sharp_turns:286,bird,pigeon,sharp_turns,flap_jitter,ideal,63,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,79.70987951798504,0.05038545677747097,7.158210688628853,16.81629924887818,0.17914534483671976,0.4787136178096287,0.8019975297665914,1.0140541879249283,0.0,63.0,2.067,29.995162070633768,timestamp_ms,0.0,0.0006612903225808944,0.0,1.0,0.0,1.0,63.0,1.0,2.067,standard
20260906:baseline:111:drone:hover_quad:noisy,20260906:baseline:111,drone,hover_quad,baseline,cruise,noisy,181,4.0.0,4.0.0,approaching,30.0,20260906,train,0.06629834254143652,True,True,accepted,231df697e717ad91,,60.08138055026232,0.10953410730139392,29.816739069310984,73.04026302187019,0.5334924866421484,1.3145537180787874,0.6801140564766501,1.004197034810048,0.5195530726256982,169.0,6.0,30.0,timestamp_ms,0.06629834254143652,0.23366666666666702,0.0,0.8031489480709673,0.0,1.0,169.0,1.0,6.0,standard
20260906:sharp_turns:77:drone:racing_quad:ideal,20260906:sharp_turns:77,drone,racing_quad,sharp_turns,cruise,ideal,171,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.8421052631578947,False,False,accepted,231df697e717ad91,,356.67641336820026,0.028039077165427754,35.4798546807564,51.485775415954116,0.007864831275761982,0.011934468324806784,0.5825054294617853,1.000000732795133,0.0,27.0,0.867,29.988465974625147,timestamp_ms,0.0,0.0006538461538461854,0.0,1.0,0.0,1.0,27.0,1.0,0.867,short
20260906:sudden_dash:123:bird:pigeon:noisy,20260906:sudden_dash:123,bird,pigeon,sudden_dash,thermal_circle,noisy,69,4.0.0,4.0.0,crossing,30.0,20260906,train,0.1159420289855072,True,True,accepted,231df697e717ad91,,94.69285747289042,0.04625843530278276,38.97306071824263,86.2973936884998,0.39824998021118646,0.7837342943414177,0.610130044018586,1.003008347097195,0.4035169461330585,61.0,2.267,29.995588883987647,timestamp_ms,0.1159420289855072,0.2666617647058824,1.0,0.7708389995474668,0.0,2.0,61.0,1.0,1.9669999999999999,short
20260906:sudden_dash:283:bird:falcon:noisy,20260906:sudden_dash:283,bird,falcon,sudden_dash,foraging_zigzag,noisy,287,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.6794425087108014,True,False,accepted,231df697e717ad91,,230.9691464392299,0.09857111846359798,36.027486434352674,103.60691708603316,0.11253271036856242,0.4213756989346237,0.8401118045130558,1.0007171742273695,0.0,92.0,3.267,29.996939087848176,timestamp_ms,0.07070707070707072,0.03366326530612262,0.0,0.6047923691252829,0.0,1.0,92.0,1.0,3.267,standard
20260906:baseline:52:drone:racing_quad:noisy,20260906:baseline:52,drone,racing_quad,baseline,cruise,noisy,182,4.0.0,4.0.0,approaching,30.0,20260906,train,0.07692307692307687,True,True,accepted,231df697e717ad91,,65.61198043063149,0.38909656278004473,29.345822738865518,114.7386547721341,0.4246648829525738,1.6202372032802883,1.1805211028144433,1.0036583559615104,0.3944444444444442,168.0,6.033,30.00165755014089,timestamp_ms,0.07692307692307687,0.03366850828729299,0.0,0.8141214399668213,0.0,1.0,168.0,1.0,6.033,standard
20260906:sharp_turns:0:drone:fixed_wing_drone:ideal,20260906:sharp_turns:0,drone,fixed_wing_drone,sharp_turns,cruise,ideal,219,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,61.111158435618734,0.25465296725978875,9.560972422675162,38.28963492553812,0.05752548138432825,1.1884983216675797,2.4631869821157246,1.0145995197164142,0.1152073732718894,219.0,7.267,29.99862391633411,timestamp_ms,0.0,0.0006651376146795951,0.0,1.0,0.0,1.0,219.0,1.0,7.267,standard
20260906:sharp_turns:164:bird:pigeon:noisy,20260906:sharp_turns:164,bird,pigeon,sharp_turns,thermal_circle,noisy,156,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.14743589743589747,True,True,accepted,231df697e717ad91,,66.031654925148,0.083100155483217,29.568184020239197,90.64030186296753,0.6413823894339883,1.3272752827239267,0.6415626003530617,1.0411104946280212,0.5735450100471092,133.0,5.167,29.998064640990904,timestamp_ms,0.14743589743589747,0.5336645161290324,1.0,0.7279045964266443,0.0,2.0,133.0,1.0,4.6,standard
20260906:sharp_turns:250:bird:falcon:noisy,20260906:sharp_turns:250,bird,falcon,sharp_turns,glide,noisy,164,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.024390243902439046,True,True,accepted,231df697e717ad91,,33.18843645380248,0.6741161395820825,38.71849172543684,108.59390526599933,1.1493017370814997,4.832863456463695,1.5603890301662124,1.3832040820593356,0.8024691358024691,160.0,5.433,30.001840603718023,timestamp_ms,0.024390243902439046,0.032668711656442,0.0,0.8797750465764693,0.0,1.0,160.0,1.0,5.433,standard
20260906:sudden_dash:220:bird:falcon:noisy,20260906:sudden_dash:220,bird,falcon,sudden_dash,flap_jitter,noisy,386,4.0.0,4.0.0,approaching,30.0,20260906,train,0.49740932642487046,True,True,accepted,231df697e717ad91,,158.35430944518518,0.48513780168676734,45.12627426208053,145.08074304629847,0.15236980531816316,0.4809345238907459,1.174304846401745,1.0005822271063975,0.038461538461538464,194.0,6.967,29.998564661977895,timestamp_ms,0.07619047619047614,0.10066507177033482,0.0,0.8048017144412605,0.0,1.0,194.0,1.0,6.967,standard
20260906:baseline:66:bird:seagull:noisy,20260906:baseline:66,bird,seagull,baseline,foraging_zigzag,noisy,326,4.0.0,4.0.0,approaching,30.0,20260906,train,0.3619631901840491,False,True,accepted,231df697e717ad91,,124.22941682402674,0.13367713231525497,29.45629059050354,66.3928457808493,0.2234721687389156,0.5812495573737486,0.7376745189697395,1.0028933065865124,0.11160714285714286,208.0,7.5,30.0,timestamp_ms,0.07964601769911506,0.06666666666666665,0.0,0.7916763660978627,0.0,1.0,208.0,1.0,7.5,standard
20260906:sharp_turns:294:bird:falcon:ideal,20260906:sharp_turns:294,bird,falcon,sharp_turns,thermal_circle,ideal,302,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,96.59727917016657,0.39096109546949576,43.407677932800894,161.67006935966188,0.41187386316927693,3.313131917052166,5.768546854258723,2.0938515110552567,0.4266666666666668,302.0,10.033,30.00099671085418,timestamp_ms,0.0,0.0006677740863794343,0.0,1.0,0.0,1.0,302.0,1.0,10.033,standard
20260906:multi_mode:69:bird:falcon:noisy,20260906:multi_mode:69,bird,falcon,multi_mode,thermal_circle,noisy,223,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.08520179372197312,True,False,accepted,231df697e717ad91,,54.604693152695276,0.5414648108664153,40.195695521364996,95.50591184127354,0.7505944996486399,3.098173016216256,2.490569520004391,1.4743608663148269,0.6199095022624435,204.0,7.4,30.0,timestamp_ms,0.08520179372197312,0.1336666666666665,0.0,0.8333851039796207,0.0,1.0,204.0,0.9773755656108597,7.4,standard
20260906:sharp_turns:233:drone:hover_quad:noisy,20260906:sharp_turns:233,drone,hover_quad,sharp_turns,cruise,noisy,96,4.0.0,4.0.0,crossing,30.0,20260906,train,0.20833333333333337,True,True,accepted,231df697e717ad91,,70.36864673261115,0.12679957030103103,21.914526411985022,60.571565648613486,0.3315455042819862,0.8711578438871639,0.7328788702343412,1.0030357085669506,0.24676022411278847,76.0,3.133,30.003191828917966,timestamp_ms,0.19999999999999996,0.46667021276595744,1.0,0.8424134195466918,0.0,2.0,76.0,1.0,2.633,standard
20260906:sharp_turns:235:drone:racing_quad:noisy,20260906:sharp_turns:235,drone,racing_quad,sharp_turns,cruise,noisy,185,4.0.0,4.0.0,approaching,30.0,20260906,train,0.654054054054054,True,True,accepted,231df697e717ad91,,142.80057094866177,0.16298934379454286,35.40141572759083,101.23738690399293,0.329509670538264,0.9623269807699456,1.0753614515728886,1.001468570470981,0.2535211267605634,64.0,2.4,30.0,timestamp_ms,0.12328767123287676,0.1006666666666668,0.0,0.706972265347954,0.0,1.0,64.0,1.0,2.4,standard
20260906:baseline:72:bird:falcon:ideal,20260906:baseline:72,bird,falcon,baseline,sudden_escape,ideal,112,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,81.41726794101758,0.06892775908435333,4.522202180835958,17.16287883391906,0.018340799880620602,0.03766275582984588,0.6319669978124062,1.0000967286934537,0.0,112.0,3.7,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,112.0,1.0,3.7,standard
20260906:baseline:184:bird:seagull:noisy,20260906:baseline:184,bird,seagull,baseline,sudden_escape,noisy,189,4.0.0,4.0.0,approaching,30.0,20260906,train,0.10582010582010581,True,True,accepted,231df697e717ad91,,94.05154497816588,0.5289680343760752,30.637761728848506,103.84307418656039,0.2629574021966285,1.1979352554158131,1.5008723197629552,1.0026256292035196,0.18024152161225293,169.0,6.267,29.998404340194664,timestamp_ms,0.10582010582010581,0.43266489361702126,1.0,0.8811237941564789,0.0,2.0,169.0,1.0,5.801,standard
20260906:multi_mode:152:drone:hover_quad:ideal,20260906:multi_mode:152,drone,hover_quad,multi_mode,cruise,ideal,144,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,33.12882428392078,0.5752724783553964,9.396672618583512,34.2410809408603,0.09554571671645876,6.3373626761533295,3.1416793080217977,1.0154088412029996,0.21830985915492965,144.0,4.767,29.99790224459828,timestamp_ms,0.0,0.0006643356643363588,0.0,1.0,0.0,1.0,144.0,1.0,4.767,standard
20260906:sudden_dash:19:drone:fixed_wing_drone:ideal,20260906:sudden_dash:19,drone,fixed_wing_drone,sudden_dash,cruise,ideal,181,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,65.52365640977456,0.1370074098943987,7.996969673535847,12.9451748828034,0.00678438922830926,0.019998834481562693,0.7824315386661561,1.0000544428750038,0.0,181.0,6.0,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,181.0,1.0,6.0,standard
20260906:sudden_dash:53:bird:pigeon:ideal,20260906:sudden_dash:53,bird,pigeon,sudden_dash,foraging_zigzag,ideal,367,4.0.0,4.0.0,crossing,30.0,20260906,train,0.8828337874659401,False,False,accepted,231df697e717ad91,,143.69412054213063,0.040665297146158894,13.3964690048866,20.67745949525024,0.27480312520502986,0.3245168285056219,0.3503258458157871,1.0053777012860339,0.0,43.0,1.4,30.0,timestamp_ms,0.0,0.0006666666666666973,0.0,1.0,0.0,1.0,43.0,1.0,1.4,short
20260906:baseline:127:drone:hover_quad:ideal,20260906:baseline:127,drone,hover_quad,baseline,cruise,ideal,103,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,46.933084980138055,0.05632537178947513,1.3523015959314932,9.416214072758935,0.010302305218536915,0.031241543178786232,0.7369577845054874,1.0000101315614456,0.0,103.0,3.4,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,103.0,1.0,3.4,standard
20260906:sudden_dash:278:drone:consumer_quad:noisy,20260906:sudden_dash:278,drone,consumer_quad,sudden_dash,cruise,noisy,142,4.0.0,4.0.0,receding,30.0,20260906,train,0.04929577464788737,False,True,accepted,231df697e717ad91,,95.77567731928987,0.05894144676486819,27.5402577937233,60.00212022579631,0.23094926759379802,0.5919105251471145,0.7512700666690181,1.0009861361228274,0.09999999999999998,135.0,4.7,30.0,timestamp_ms,0.04929577464788737,0.03366666666666684,0.0,0.8376956400427549,0.0,1.0,135.0,1.0,4.7,standard
20260906:sharp_turns:207:drone:hover_quad:noisy,20260906:sharp_turns:207,drone,hover_quad,sharp_turns,cruise,noisy,79,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.07594936708860756,True,False,accepted,231df697e717ad91,,38.20698748578676,0.16236980907373358,35.2719626808667,73.81003320203732,0.6136615963660108,2.318532667236603,0.975912396628967,1.0100573254152598,0.5974025974025977,73.0,2.6,30.0,timestamp_ms,0.07594936708860756,0.16666666666666663,0.0,0.8554829666631281,0.0,1.0,73.0,1.0,2.6,standard
20260906:sudden_dash:232:bird:seagull:noisy,20260906:sudden_dash:232,bird,seagull,sudden_dash,sudden_escape,noisy,272,4.0.0,4.0.0,receding,30.0,20260906,train,0.06985294117647056,False,True,accepted,231df697e717ad91,,55.26412190334469,0.25406291955393856,21.752237598115247,57.77515059237069,0.4299943053505958,1.6743315008346835,1.3335818783282998,1.0041989643467704,0.4074074074074074,253.0,9.033,30.001107051920737,timestamp_ms,0.06985294117647056,0.2336678966789667,0.0,0.8493819888099468,0.0,1.0,253.0,1.0,9.033,standard
20260906:sudden_dash:290:drone:consumer_quad:ideal,20260906:sudden_dash:290,drone,consumer_quad,sudden_dash,cruise,ideal,172,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,101.49264524353543,0.21434908634119856,12.585036342003082,37.49517959776069,0.016289955751860305,0.03429516601281426,0.6753269062286482,1.0000394739335463,0.0,172.0,5.7,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,172.0,1.0,5.7,standard
20260906:multi_mode:250:bird:pigeon:noisy,20260906:multi_mode:250,bird,pigeon,multi_mode,sudden_escape,noisy,62,4.0.0,4.0.0,approaching,30.0,20260906,train,0.048387096774193505,True,False,accepted,231df697e717ad91,,163.91304855331992,0.2697489434125523,83.42759601960144,149.13326418496962,0.15040035934693485,0.4133317275243671,0.8614481819389596,1.000959371219749,0.0,59.0,2.033,30.00491883915396,timestamp_ms,0.048387096774193505,0.03367213114754093,0.0,0.8049429074226339,0.0,1.0,59.0,1.0,2.033,standard
20260906:sharp_turns:217:drone:hover_quad:ideal,20260906:sharp_turns:217,drone,hover_quad,sharp_turns,cruise,ideal,63,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,28.022286630127976,0.10004425262481592,7.0295991942141525,21.34755517832166,0.6101435165457293,1.6754967495530637,0.9325095556829666,1.1288253271413744,0.5245901639344261,63.0,2.067,29.995162070633768,timestamp_ms,0.0,0.0006612903225808944,0.0,1.0,0.0,1.0,63.0,1.0,2.067,standard
20260906:baseline:94:drone:hover_quad:ideal,20260906:baseline:94,drone,hover_quad,baseline,cruise,ideal,191,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,19.766817601524775,0.08104464994719683,0.9876399097606844,3.0467962662387733,0.03655707959483692,0.08917294192008704,0.6925658686554147,1.0004400100353958,0.0,191.0,6.333,30.001579030475288,timestamp_ms,0.0,0.0006684210526322759,0.0,1.0,0.0,1.0,191.0,1.0,6.333,standard
20260906:sharp_turns:294:drone:hover_quad:noisy,20260906:sharp_turns:294,drone,hover_quad,sharp_turns,cruise,noisy,302,4.0.0,4.0.0,receding,30.0,20260906,train,0.1291390728476821,True,False,accepted,231df697e717ad91,,28.289723927380543,0.3802318837971225,30.125166492777797,87.57098402498384,0.9005109251019435,3.7945528739055256,1.4824337592334218,8.17828424061022,0.6967509025270756,263.0,10.033,30.00099671085418,timestamp_ms,0.1291390728476821,0.6996677740863786,1.0,0.8421585071639188,0.0,2.0,263.0,1.0,9.3,standard
20260906:sudden_dash:109:drone:racing_quad:ideal,20260906:sudden_dash:109,drone,racing_quad,sudden_dash,cruise,ideal,95,4.0.0,4.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,210.10900239961663,0.30744520871650466,74.65609054022948,109.23403119682051,0.039509284275253576,0.10395414180804748,0.8498340936500682,1.000071081566594,0.0,95.0,3.133,30.003191828917966,timestamp_ms,0.0,0.0006702127659576965,0.0,1.0,0.0,1.0,95.0,1.0,3.133,standard
20260906:multi_mode:252:drone:hover_quad:noisy,20260906:multi_mode:252,drone,hover_quad,multi_mode,cruise,noisy,332,4.0.0,4.0.0,receding,30.0,20260906,train,0.027108433734939763,False,True,accepted,231df697e717ad91,,32.81236926616998,0.4880225229811063,25.658489255234187,77.17850076867632,0.7314742976437589,4.7870856240584665,2.604149414322277,1.3824544960292597,0.5969696969696969,323.0,11.033,30.000906371793715,timestamp_ms,0.027108433734939763,0.03366767371601226,0.0,0.8143701097830008,0.0,1.0,323.0,0.9454545454545454,11.033,standard
20260906:multi_mode:265:drone:fixed_wing_drone:ideal,20260906:multi_mode:265,drone,fixed_wing_drone,multi_mode,cruise,ideal,214,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,130.7351947334367,0.28214958520939554,13.730760879792282,47.094537119304086,0.23114682939604916,0.7022341236747537,1.0028411070944259,1.1415525442409107,0.2830188679245283,214.0,7.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,214.0,1.0,7.1,standard
20260906:sudden_dash:138:bird:falcon:ideal,20260906:sudden_dash:138,bird,falcon,sudden_dash,glide,ideal,112,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,56.486515706665635,0.7836887921120024,71.64612195405527,116.82423994381168,0.1951696984600825,1.527073845855902,8.432153054018075,1.539052970832526,0.40000000000000013,112.0,3.7,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,112.0,1.0,3.7,standard
20260906:sharp_turns:28:drone:hover_quad:ideal,20260906:sharp_turns:28,drone,hover_quad,sharp_turns,cruise,ideal,296,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,64.63264265468283,0.24509667232642385,4.167465233940602,41.81386218107322,0.019466413871920444,1.8050274485499784,2.8448101375789547,1.9964287573139734,0.13265306122448975,296.0,9.833,30.001016983626567,timestamp_ms,0.0,0.0006677966101701904,0.0,1.0,0.0,1.0,296.0,1.0,9.833,standard
20260906:multi_mode:65:bird:pigeon:noisy,20260906:multi_mode:65,bird,pigeon,multi_mode,glide,noisy,124,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.06451612903225812,False,True,accepted,231df697e717ad91,,86.75070094931597,0.1666520606273965,27.54685488970945,93.32919940704362,0.3980731034999945,1.2785041647765365,0.8947882972127879,1.0816687978146737,0.3688524590163936,116.0,4.1,30.0,timestamp_ms,0.06451612903225812,0.06666666666666676,0.0,0.8111789762307624,0.0,1.0,116.0,1.0,4.1,standard
20260906:sharp_turns:180:drone:hover_quad:noisy,20260906:sharp_turns:180,drone,hover_quad,sharp_turns,cruise,noisy,94,4.0.0,4.0.0,crossing,30.0,20260906,train,0.14893617021276595,True,False,accepted,231df697e717ad91,,47.234387608654174,0.4248065318282143,37.166092771508914,87.60311531466483,0.8377541528689617,2.331353973987706,1.2548817757365962,1.019529894535764,0.7179375037702842,80.0,3.1,30.0,timestamp_ms,0.14893617021276595,0.3996666666666667,1.0,0.8742205358725101,0.0,2.0,80.0,1.0,2.667,standard
20260906:sudden_dash:257:drone:fixed_wing_drone:noisy,20260906:sudden_dash:257,drone,fixed_wing_drone,sudden_dash,cruise,noisy,103,4.0.0,4.0.0,receding,30.0,20260906,train,0.04854368932038833,False,True,accepted,231df697e717ad91,,116.7884636420774,0.04754977193685924,25.446958297927,71.59862203126933,0.22245658469316917,0.5910017264913717,0.728097376231408,1.0008508227962412,0.1287128712871287,98.0,3.4,30.0,timestamp_ms,0.04854368932038833,0.033666666666666616,0.0,0.8196746828326279,0.0,1.0,98.0,1.0,3.4,standard
20260906:baseline:174:bird:seagull:ideal,20260906:baseline:174,bird,seagull,baseline,sudden_escape,ideal,99,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,99.35389320233682,0.1735889003188366,14.177294438587055,34.472771794639044,0.18089192672398247,0.24757216289125686,0.44760158053173515,1.0049399424197203,0.0,99.0,3.267,29.996939087848176,timestamp_ms,0.0,0.0006632653061226998,0.0,1.0,0.0,1.0,99.0,1.0,3.267,standard
20260906:sharp_turns:18:drone:hover_quad:noisy,20260906:sharp_turns:18,drone,hover_quad,sharp_turns,cruise,noisy,179,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.1061452513966481,False,True,accepted,231df697e717ad91,,23.02177075107031,0.6071637162686216,31.100111596340394,77.23723389141473,0.8741836233622546,5.712931227244114,2.316960668800327,1.1039819038346765,0.610169491525424,160.0,5.933,30.001685487948766,timestamp_ms,0.1061452513966481,0.2006685393258427,0.0,0.858830736134275,0.0,1.0,160.0,0.9265536723163842,5.933,standard
20260906:sudden_dash:49:drone:fixed_wing_drone:noisy,20260906:sudden_dash:49,drone,fixed_wing_drone,sudden_dash,cruise,noisy,337,4.0.0,4.0.0,approaching,30.0,20260906,train,0.3946587537091988,True,True,accepted,231df697e717ad91,,135.26035927099238,0.43962598128822783,39.39448362648259,121.08826510813627,0.16463001900121715,0.6600244906543117,1.1721088353615943,1.0005477257139972,0.10377358490566037,204.0,7.1,30.0,timestamp_ms,0.04672897196261683,0.03366666666666684,0.0,0.8834739334908733,0.0,1.0,204.0,1.0,7.1,standard
20260906:sharp_turns:164:drone:racing_quad:noisy,20260906:sharp_turns:164,drone,racing_quad,sharp_turns,cruise,noisy,156,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.7756410256410257,True,False,accepted,231df697e717ad91,,43.62296506460773,0.2643012974307809,58.395956556543894,145.55338234084715,1.840051945181777,3.189819276432156,0.6643367971265776,1.3315873626828079,0.9705882352941176,35.0,1.1669999999999998,29.991431019708656,timestamp_ms,0.02777777777777779,0.03365714285714303,0.0,0.8086436505098085,0.0,1.0,35.0,1.0,1.1669999999999998,short
20260906:sharp_turns:198:drone:racing_quad:noisy,20260906:sharp_turns:198,drone,racing_quad,sharp_turns,cruise,noisy,158,4.0.0,4.0.0,crossing,30.0,20260906,train,0.4873417721518988,True,False,accepted,231df697e717ad91,,88.02094217547132,0.3463940202084525,57.92119419325302,127.95594606798667,0.7277863057312224,2.6699391838901176,1.1718217330816607,1.0188619120377371,0.6385634691403763,81.0,3.2329999999999997,30.00309310238169,timestamp_ms,0.173469387755102,0.3666701030927834,1.0,0.6566855726285192,0.0,2.0,81.0,1.0,2.8329999999999997,standard
